movieId,title,genres,movie_idx,genre_(no genres listed),genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,9017,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140523,"Visit, The (2015)",Comedy|Horror,9018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,9019,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,9020,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,9021,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140627,Battle For Sevastopol (2015),Drama|Romance|War,9022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,9023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
140715,Straight Outta Compton (2015),Drama,9024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140725,Cop Car (2015),Crime|Thriller,9025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
140737,The Lost Room (2006),Action|Fantasy|Mystery,9026,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
140816,Tangerine (2015),Comedy|Drama,9027,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140850,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,9028,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
140852,964 Pinocchio (1991),Horror|Sci-Fi,9029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
140928,Joy (2015),Comedy|Drama,9030,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140956,Ready Player One,Action|Sci-Fi|Thriller,9031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,9032,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
141131,Guardians (2016),(no genres listed),9033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141400,Invincible Shaolin (1978),Action,9034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,9035,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141422,Suffragette (2015),Drama,9036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141513,Fort Tilden (2014),Comedy,9037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,9038,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,9039,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141668,War Room (2015),Drama,9040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141688,Legend (2015),Crime|Thriller,9041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
141718,Deathgasm (2015),Comedy|Horror,9042,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141749,The Danish Girl (2015),Drama,9043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141799,Cooties (2015),Comedy|Horror,9044,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141810,Autumn Marathon (1979),Comedy|Drama,9045,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141816,12 Chairs (1976),Adventure|Comedy,9046,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,9047,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
141820,Old Men: Robbers (1971),Comedy,9048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,9049,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141836,It Can't Be! (1975),Comedy,9050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141844,12 Chairs (1971),Adventure|Comedy,9051,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141846,Steve Jobs: The Man in the Machine (2015),Documentary,9052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141866,Green Room (2015),(no genres listed),9053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141890,Beasts of No Nation (2015),Drama|War,9054,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
141928,Bloodsucking Bastards (2015),Comedy|Horror,9055,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141994,Saving Christmas (2014),Children|Comedy,9056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142020,Oscar (1967),Comedy,9057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,9058,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142074,Knock Knock (2015),Crime|Horror|Thriller,9059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
142115,The Blue Planet (2001),Documentary,9060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142196,Cornered! (2009),Comedy|Horror,9061,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142222,Demolition (2016),Drama,9062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142366,Cigarette Burns (2005),Horror|Thriller,9063,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
142372,Our Brand Is Crisis (2015),Comedy|Drama,9064,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142420,High Rise (2015),Action|Drama|Sci-Fi,9065,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
142422,The Night Before (2015),Comedy,9066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142424,Into the Forest (2015),Drama|Sci-Fi,9067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
142444,The Editor (2015),Comedy|Horror|Mystery,9068,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
142448,Everest (2015),Adventure|Drama|Thriller,9069,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
142456,The Brand New Testament (2015),(no genres listed),9070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142488,Spotlight (2015),Thriller,9071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142507,Pawn Sacrifice (2015),Drama,9072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,9073,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142536,Burnt (2015),Drama,9074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,9075,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142558,If I Were a Rich Man (2002),Comedy,9076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142598,Last Shift (2014),Horror,9077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142602,"F*ck You, Goethe 2 (2015)",Comedy,9078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142831,Garam Masala (2005),Comedy,9079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142961,Life Eternal (2015),Comedy|Crime|Thriller,9080,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
142997,Hotel Transylvania 2 (2015),Animation|Comedy,9081,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143001,Anti-Social (2015),Crime,9082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143031,Jump In! (2007),Comedy|Drama|Romance,9083,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
143245,The Little Prince (2015),Animation|Fantasy,9084,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,9085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
143257,Ashby (2015),Comedy|Drama,9086,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143355,Wonder Woman (2017),Action|Adventure|Fantasy,9087,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143365,The Circle (2016),Drama|Sci-Fi|Thriller,9088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
143367,Silence (2016),Drama|Thriller,9089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
143385,Bridge of Spies (2015),Drama|Thriller,9090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
143410,Hyena Road,(no genres listed),9091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,9092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
143472,Into the Grizzly Maze (2015),Action|Horror|Thriller,9093,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
143511,Human (2015),Documentary,9094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143525,Chasuke's Journey (2015),Comedy|Drama,9095,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,9096,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
143859,"Hail, Caesar! (2016)",Comedy,9097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143896,How To Change The World (2015),Documentary,9098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143969,Er ist wieder da (2015),Comedy,9099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144210,Just Eat It: A Food Waste Story (2014),Documentary,9100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144222,Bros Before Hos (2013),Comedy,9101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144262,Slow Learners (2015),Comedy|Romance,9102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144352,Unforgiven (2013),Action|Crime|Drama,9103,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
144478,"Sex, Drugs & Taxation (2013)",Comedy|Drama,9104,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144522,Sky High (2003),Action|Horror|Thriller,9105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
144606,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,9106,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
144620,Goosebumps (2015),Adventure|Comedy|Horror,9107,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144714,The Perfect Guy (2015),Drama|Thriller,9108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
144716,Rock the Kasbah (2015),Comedy,9109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144734,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,9110,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
144976,Bone Tomahawk (2015),Horror|Western,9111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
145080,Extraordinary Tales (2015),Animation|Horror|Mystery,9112,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
145150,The Dressmaker (2015),Comedy|Drama|Thriller,9113,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
145283,Nowitzki: The Perfect Shot (2014),Documentary,9114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145418,Trumbo (2015),Drama,9115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145491,Our Lips Are Sealed (2000),Children|Comedy|Drama,9116,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145724,Idaho Transfer (1973),Sci-Fi,9117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145745,Witch Hunt (1999),Crime|Drama,9118,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
145839,Concussion (2015),Drama,9119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,9120,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145951,Bloodsport: The Dark Kumite (1999),Action|Thriller,9121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145994,Formula of Love (1984),Comedy,9122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146024,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,9123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,9124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
146210,Blue Mountain State: The Rise of Thadland (2015),Comedy,9125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146244,Dil To Pagal Hai (1997),Comedy|Drama|Romance,9126,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
146309,The Boy and the Beast (2015),Action|Adventure|Animation,9127,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146656,Creed (2015),Drama,9128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146662,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,9129,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146682,Twinsters (2015),Documentary,9130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146684,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,9131,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146688,Solace (2015),Fantasy|Mystery|Thriller,9132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
146730,Lost in the Sun (2015),Action|Drama|Thriller,9133,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
146986,Le Maître d'école (1981),Comedy,9134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147002,Eros (2004),Drama|Romance,9135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
147142,Those Happy Days (2006),Children|Comedy,9136,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147196,The Girls (1961),Comedy|Romance,9137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147250,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),9138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147282,What Men Still Talk About (2011),Comedy,9139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,9140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,9141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,9142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,9143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,9144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147372,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,9145,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,9146,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147376,Doctor Who: A Christmas Carol (2010),Sci-Fi,9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147378,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,9148,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
147380,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,9149,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
147382,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,9150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147384,Doctor Who: The Runaway Bride (2007),Sci-Fi,9151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147410,A Perfect Day (2015),Comedy|Drama,9152,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147657,Masked Avengers (1981),Action,9153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147662,Return of the One-Armed Swordsman (1969),Action|Adventure,9154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,9155,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148166,Hitchcock/Truffaut (2015),Documentary,9156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,9157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
148238,A Very Murray Christmas (2015),Comedy,9158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148424,Chi-Raq (2015),Comedy|Drama,9159,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148482,Truth (2015),Drama,9160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148592,Just Jim (2015),Comedy,9161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148626,"Big Short, The (2015)",Drama,9162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148632,Applesauce (2015),Comedy,9163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148652,The Ridiculous 6 (2015),Comedy|Western,9164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148667,John Mulaney: The Comeback Kid (2015),Comedy,9165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148671,Saw (2003),Crime|Horror,9166,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
148675,North Pole: Open For Christmas (2015),Children|Fantasy,9167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148709,Mojave (2015),Thriller,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,9169,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
148881,World of Tomorrow (2015),Animation|Comedy,9170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148888,Zoolander 2 (2016),Comedy,9171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148956,How to Be Single (2016),Comedy|Romance,9172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,9173,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
148982,Devil Dog: The Hound of Hell (1978),Horror,9174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149011,He Never Died (2015),Comedy|Drama|Horror,9175,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,9176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,9177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
149330,A Cosmic Christmas (1977),(no genres listed),9178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149334,Nocturnal Animals,Drama|Thriller,9179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
149350,Lumberjack Man (2015),Comedy|Horror,9180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149352,Daddy's Home (2015),Comedy,9181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149354,Sisters (2015),Children|Comedy,9182,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149380,'Tis the Season for Love (2015),Romance,9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,9184,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149508,Spellbound (2011),Comedy|Romance,9185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149566,Unicorn City (2012),Comedy|Romance,9186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149590,Standoff (2016),Thriller,9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149612,Swelter (2014),Action|Drama|Thriller,9188,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,9189,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,9190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
150254,The Devil's Candy (2015),Horror,9191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150401,Close Range (2015),Action|Crime,9192,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,9193,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,9194,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,9195,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
150604,Moonwalkers (2015),Comedy,9196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150696,Tomorrow (2015),Documentary,9197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150993,Anacleto: Agente secreto (2015),Action|Comedy,9198,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151311,Wiener-Dog (2016),Comedy,9199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151315,Ride Along 2 (2016),Action|Comedy,9200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151317,Maggie's Plan (2015),Comedy,9201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151455,Eddie the Eagle (2016),Comedy,9202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,9203,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
151501,Exposed (2016),Drama,9204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151557,Stonewall (2015),Drama,9205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151559,Frankenstein (2015),Horror|Thriller,9206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,9207,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
151687,Risen (2016),Children|Drama,9208,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,9209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
151739,Dirty Grandpa (2016),Comedy,9210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151745,Reptilicus (1961),Horror|Sci-Fi,9211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
151759,Requiem for the American Dream (2015),Documentary,9212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,9213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151769,Three from Prostokvashino (1978),Animation,9214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151777,The Finest Hours (2016),Drama|Thriller,9215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,9216,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
